"","1 Ano","3 Anos","5 Anos","10 Anos"
"3064",-7.13,3.48,6.69,11.85
"3065",-5.43,4.82,7.05,12.34
"3066",-5.84,5.28,7.07,12.36
"3067",-5.32,5.81,7.35,12.41
"3068",-5.64,5.69,7.36,12.42
"3069",-5.09,5.92,7.38,12.56
"3070",-4.65,6.44,7.52,12.56
"3071",-5.02,6.93,7.27,12.64
"3072",-3.96,7.13,7.48,12.69
"3073",-3.39,7.17,7.54,12.77
"3074",-3.13,7.95,7.62,12.74
"3075",-1.74,7.9,7.82,12.68
"3076",-2.55,7.21,7.75,12.72
"3077",-3.78,7.11,7.85,12.67
"3078",-4.15,6.91,8.2,12.76
"3079",-2.96,7.19,8.56,12.86
"3080",-1.93,7.59,8.5,12.74
"3081",-3.29,6.5,8.44,12.64
"3082",-3.07,6.64,8.35,12.49
"3083",-1.38,7.36,8.5,12.69
"3084",-0.7,7.97,9.02,12.98
"3085",-0.71,8.38,9.02,12.91
"3086",0.93,8.81,9.11,12.93
"3087",3.47,9.72,9.16,13.07
"3088",4.6,10.22,8.97,13.08
"3089",2.64,9.75,8.8,13.09
"3090",4.37,10.37,8.61,13.1
"3091",6.02,10.17,8.64,13.28
"3092",5.67,10.02,8.84,13.53
"3093",6.64,9.77,8.86,13.75
"3094",5.21,9.23,8.8,13.75
"3095",5.9,9.29,8.95,13.81
"3096",5.07,9.34,9.01,13.88
"3097",5.46,8.86,9.03,13.93
"3098",5.32,9.13,8.95,14.21
"3099",4.88,9.26,8.81,14.35
"3100",5.65,9.17,8.94,14.27
"3101",5.22,8.92,8.88,14.55
"3102",4.43,8.63,8.85,14.59
"3103",4.65,8.01,8.81,14.65
"3104",4.78,7.86,9.01,14.4
"3105",5.86,8.07,8.8,14.43
"3106",7.28,8.12,8.8,14.33
"3107",6.85,8.05,8.87,14.28
"3108",5.9,8.23,8.8,14.15
"3109",5.82,8.07,8.86,14.06
"3110",4.18,8.13,8.76,13.95
"3111",4.43,8.14,9.09,14.34
"3112",4.13,7.89,9.26,14.33
"3113",5.17,8.16,9.39,14.09
"3114",5.37,8.09,9.33,14.07
"3115",5.27,8.34,9.19,13.99
"3116",5.31,8.25,9.29,13.86
"3117",6.5,8.31,9.28,13.89
"3118",5.04,8.01,9.18,13.98
"3119",5.49,8.3,9.42,13.96
"3120",6.21,8.09,9.18,13.71
"3121",7.37,7.89,9.08,13.41
"3122",8.51,8.24,9.28,13.51
"3123",7.94,8,9.17,13.54
"3124",8.97,8.07,9.18,13.63
"3125",8.46,8.45,9.18,13.6
"3126",9.28,8.82,9.25,13.41
"3127",10.13,8.93,9.28,13.4
"3128",10.09,9.28,9.41,13.51
"3129",10.13,9.2,9.68,13.52
"3130",8.88,9.43,9.78,13.46
"3131",9.52,9.27,9.59,13.31
"3132",9.1,9.14,9.68,13.11
"3133",9.24,9.23,10.11,13.39
"3134",9.41,8.64,10.08,13.34
"3135",8.85,8.64,10.12,13.29
"3136",9.16,8.67,9.92,13.34
"3137",9.49,8.68,9.92,13.3
"3138",8.43,8.52,9.88,13.24
"3139",8.51,8.58,9.94,13.31
"3140",8.96,8.66,9.76,13.22
"3141",8.94,8.61,9.82,13.12
"3142",9.78,9.04,9.97,13.25
"3143",10.5,9.08,10.19,13.17
"3144",10.85,9.01,10.25,13.03
"3145",10.42,9.19,10.23,12.99
"3146",9.89,9.73,10.28,13.09
"3147",9.52,9.56,10.16,12.96
"3148",9.99,9.96,10.07,13.13
"3149",8.5,9.8,9.95,13.1
"3150",9.75,9.93,10.27,13.34
