"","1 Ano","3 Anos","5 Anos","10 Anos"
"3072",-2.93,3.42,4,8.23
"3073",-2.69,3.46,4.03,8.27
"3074",-2.56,3.75,4.06,8.24
"3075",-1.95,3.75,4.14,8.19
"3076",-2.24,3.52,4.13,8.19
"3077",-2.69,3.47,4.17,8.19
"3078",-2.9,3.38,4.29,8.22
"3079",-2.31,3.51,4.46,8.28
"3080",-1.96,3.63,4.43,8.25
"3081",-2.47,3.15,4.4,8.19
"3082",-2.21,3.26,4.39,8.14
"3083",-1.48,3.54,4.45,8.22
"3084",-1.1,3.84,4.66,8.33
"3085",-1.11,3.99,4.65,8.27
"3086",-0.33,4.16,4.67,8.25
"3087",0.59,4.51,4.71,8.32
"3088",1.1,4.75,4.63,8.33
"3089",0.48,4.62,4.58,8.31
"3090",1.29,4.86,4.52,8.33
"3091",1.9,4.85,4.52,8.43
"3092",1.83,4.8,4.57,8.53
"3093",2.16,4.67,4.57,8.62
"3094",1.77,4.49,4.55,8.67
"3095",1.95,4.46,4.6,8.71
"3096",1.51,4.49,4.63,8.76
"3097",1.74,4.32,4.65,8.76
"3098",1.73,4.42,4.61,8.84
"3099",1.53,4.43,4.54,8.9
"3100",1.93,4.4,4.59,8.96
"3101",1.71,4.29,4.56,9.05
"3102",1.41,4.14,4.54,9.06
"3103",1.53,3.88,4.52,9.09
"3104",1.49,3.81,4.58,9.02
"3105",1.79,3.84,4.49,9.04
"3106",2.42,3.86,4.5,8.99
"3107",2.35,3.83,4.52,8.96
"3108",2.01,3.84,4.52,8.94
"3109",2.07,3.89,4.57,8.92
"3110",1.43,3.91,4.53,8.83
"3111",1.55,3.84,4.66,8.96
"3112",1.43,3.71,4.73,8.96
"3113",1.8,3.82,4.78,8.88
"3114",1.87,3.76,4.76,8.88
"3115",1.91,3.85,4.71,8.85
"3116",1.96,3.79,4.76,8.8
"3117",2.42,3.82,4.77,8.79
"3118",2.02,3.75,4.74,8.8
"3119",2.22,3.85,4.83,8.78
"3120",2.46,3.84,4.75,8.69
"3121",2.95,3.78,4.7,8.61
"3122",3.41,3.9,4.76,8.66
"3123",3.22,3.8,4.74,8.68
"3124",3.49,3.8,4.74,8.7
"3125",3.25,3.91,4.73,8.66
"3126",3.48,4,4.74,8.58
"3127",3.86,4.06,4.76,8.59
"3128",3.82,4.17,4.78,8.62
"3129",3.9,4.15,4.87,8.58
"3130",3.49,4.23,4.9,8.55
"3131",3.63,4.17,4.84,8.5
"3132",3.54,4.15,4.86,8.43
"3133",3.83,4.25,5.04,8.5
"3134",3.75,4.01,5.03,8.5
"3135",3.51,3.99,5.04,8.49
"3136",3.62,3.96,4.96,8.51
"3137",3.69,3.93,4.94,8.47
"3138",3.29,3.89,4.93,8.43
"3139",3.42,3.92,4.97,8.44
"3140",3.69,3.98,4.89,8.4
"3141",3.7,3.94,4.9,8.35
"3142",4.17,4.14,4.97,8.39
"3143",4.6,4.17,5.07,8.37
"3144",4.73,4.1,5.09,8.29
"3145",4.57,4.14,5.09,8.27
"3146",4.28,4.33,5.09,8.29
"3147",4.18,4.28,5.05,8.2
"3148",4.43,4.41,5,8.23
"3149",3.83,4.34,4.93,8.2
"3150",4.34,4.41,5.05,8.26
